,0,1,2,3,4,5,6,7,8,9,10,11,12
41,gdh3207,和風×個室居酒屋 月の響 渋谷本店,35.656492,139.704689,http://mobile.gnavi.co.jp/shop/gdh3207/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/14njsvs40000/t_000p.jpg,{},月～金 ランチ：14:00～17:00<BR>土・日・祝日 ランチ：14:00～15:00<BR>月～金・祝前日 ディナー：17:00～翌5:00(L.O.4:30)<BR>土・日・祝日 ディナー：15:00～翌5:00(L.O.4:30),年中無休,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2480,2980,"['しゃぶしゃぶ', {'@attributes': {'order': '1'}}]"
42,gccb200,貸切パーティースペース 渋谷JET 渋谷三丁目店,35.654336,139.707844,http://mobile.gnavi.co.jp/shop/gccb200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/734am0bz0000/t_003k.jpg,http://uds.gnst.jp/rest/img/734am0bz0000/t_003l.jpg,月～土 18:00～翌5:00,毎週日曜日<BR>※(貸切予約の場合は営業),"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '新南口・東口'}",1980,{},"['カラオケボックス', 'パーティールーム・スペース']"
43,gdk9500,T2 SHIBUYA ,35.657822,139.701678,http://mobile.gnavi.co.jp/shop/gdk9500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/74bnk6960000/t_0023.jpg,http://uds.gnst.jp/rest/img/74bnk6960000/t_001w.jpg, 11:30～翌5:00(ご予約受付対応は14時からとなります。),年中無休<BR>※パーティー専用ダイヤル TEL：050-5789-3656,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",4000,1000,"['パーティールーム・スペース', 'バンケットルーム']"
44,ge9n700,MIZUcafe PRODUCED BY Cleansui 原宿表参道ビル,35.665033,139.707194,http://mobile.gnavi.co.jp/shop/ge9n700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/k3u486jy0000/t_003c.jpg,http://uds.gnst.jp/rest/img/k3u486jy0000/t_002m.jpg, ランチ・ディナー：11:00～22:00(L.O.21:00、ドリンクL.O.21:30)(食材の仕入れ状況により閉店を早める場合もございます。),無,"{'note': {}, 'walk': '3', 'station': '原宿駅', 'line': 'ＪＲ', 'station_exit': '表参道口'}",2500,900,"['パーティールーム・スペース', 'ビール']"
45,gccb204,貸切パーティー＆個室ダイニング 渋谷 Bazooka【バズーカ】,35.657769,139.699908,http://mobile.gnavi.co.jp/shop/gccb204/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/549h9tef0000/t_000d.jpg,http://uds.gnst.jp/rest/img/549h9tef0000/t_000f.jpg, 18:00～翌5:00(お昼など営業時間外でもパーティーOK！お気軽にご相談ください！),不定休日あり<BR>※完全予約営業のため下見等も事前にご連絡下さいませ,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",1980,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
46,e853400,個室居酒屋 渋谷 ひもの屋 宇田川町店,35.658303,139.701222,http://mobile.gnavi.co.jp/shop/e853400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/dr0dnj900000/t_00iq.jpg,http://uds.gnst.jp/rest/img/dr0dnj900000/t_00m2.jpg,月～金 11:00～翌5:00<BR>土・日・祝 16:00～翌5:00,年中無休,"{'note': {}, 'walk': '4', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,850,"['居酒屋', 'シーフード料理']"
47,gdsj400,渋谷 貸切パーティー HERO【ヒーロー】 ,35.657844,139.700422,http://mobile.gnavi.co.jp/shop/gdsj400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/rc8vkb4c0000/t_001g.jpg,{}, 12:00～翌5:00,年中無休,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2000,2000,"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
48,ga15800,貸切パーティー Bar Jack 渋谷,35.657814,139.700000,http://mobile.gnavi.co.jp/shop/ga15800/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/j34f1esf0000/t_008d.jpg,http://uds.gnst.jp/rest/img/j34f1esf0000/t_008e.jpg,月～日・祝前日・祝日 24時間営業：(貸切パーティに関しては、２４時間いつでも営業しております！金額の相談、日程の相談など随時受け付けております。),無<BR>※定休日はございません。  渋谷で貸切パーティするなら飲み放題がオススメ♪【追いコン！】【DJブース】 【100名】,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",3000,3000,"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
49,ge2p500,個室和食×北陸の旨み ミツビシダイニング 渋谷,35.654056,139.700931,http://mobile.gnavi.co.jp/shop/ge2p500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/st4nnb000000/t_0000.jpg,http://uds.gnst.jp/rest/img/st4nnb000000/t_0001.jpg,月～金 ランチ：11:00～15:00(L.O.14:30)(※土・日・祝日はランチ営業はございません。  渋谷駅から徒歩4分。当店はビルの中にございます。万が一場所がわかりにくい場合がございましたら、お気軽にお問合せください。こちらから → 【 050-5786-0765 】)<BR> ディナー：16:30～24:00(L.O.23:00、ドリンクL.O.23:30),無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",4500,900,"['刺身・海鮮料理', 'しゃぶしゃぶ']"
50,g384300,カーサ アスティオン Annex Club Maruyama59,35.654694,139.697750,http://mobile.gnavi.co.jp/shop/g384300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1fgp8e2d0000/t_004t.jpg,http://uds.gnst.jp/rest/img/1fgp8e2d0000/t_004u.jpg, 12:00～22:00(パーティ時間に合わせて深夜も営業),年中無休<BR>※年末年始のみ休業,"{'note': {}, 'walk': '8', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2980,{},"['バンケットルーム', '無国籍料理']"
51,e839800,渋谷 BLOOM 【ブルーム】,35.651581,139.706067,http://mobile.gnavi.co.jp/shop/e839800/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9se118u50000/t_003d.jpg,http://uds.gnst.jp/rest/img/9se118u50000/t_003e.jpg,月～日 11:00～23:30,無,"{'note': {}, 'walk': '4', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '西口'}",4000,{},"['バンケットルーム', '無国籍料理']"
52,ge8j602,渋谷 焼肉食べ放題 肉CHIKA ,35.657997,139.701750,http://mobile.gnavi.co.jp/shop/ge8j602/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/805p6xw90000/t_0000.jpg,{}, 17:00～24:00,無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2500,{},"['焼肉', '居酒屋']"
53,gccb202,完全個室 焼肉食べ放題 Gyutto Batto 【ギュットバット】 渋谷,35.654339,139.707822,http://mobile.gnavi.co.jp/shop/gccb202/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/pxfj63gp0000/t_0000.jpg,http://uds.gnst.jp/rest/img/pxfj63gp0000/t_0001.jpg,月～金 ランチ：11:30～14:30<BR> ディナー：17:00～24:00,不定休日あり<BR>※※貸切予約営業承ります。,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '東口・新南口'}",2480,800,"['焼肉', '居酒屋']"
54,gayr600,J－POP CAFE 渋谷,35.658067,139.700811,http://mobile.gnavi.co.jp/shop/gayr600/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/h10bpv7s0000/t_0067.jpg,{},月～日 24時間営業,無,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
55,gc8j002,渋谷 貸切パーティースペース CROSS POINT,35.657819,139.700031,http://mobile.gnavi.co.jp/shop/gc8j002/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2jxu72dg0000/t_000f.jpg,{},月～日 18:00～翌5:00(L.O.4:30),無,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2000,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
56,g260301,肉のヒマラヤ 焚火家 ,35.657192,139.705728,http://mobile.gnavi.co.jp/shop/g260301/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/6cbarc9z0000/t_0069.jpg,http://uds.gnst.jp/rest/img/6cbarc9z0000/t_006a.jpg,月～金 ディナー：17:00～翌02:00<BR>土・日・祝 15:00～翌02:00<BR>月～日 ランチ：11:30～15:00(L.O.14:30)<BR>日 ディナー：17:00～24:00,無,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '東口'}",3980,2000,"['焼肉', '鍋料理']"
57,g475718,個室×隠れ家バル 一粋 －ikki－ 渋谷店,35.659494,139.703225,http://mobile.gnavi.co.jp/shop/g475718/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/f10adj8a0000/t_00dp.jpg,http://uds.gnst.jp/rest/img/f10adj8a0000/t_00dq.jpg,火～土 17:00～23:30(L.O.22:30、ドリンクL.O.22:45)(※お昼のご宴会承ります。ご予約は10名様から受付させて頂きます。)<BR>日・祝日 17:00～23:00(L.O.22:00、ドリンクL.O.22:30),毎週月曜日<BR>GW（2016年5月1日）<BR>※月曜定休日 年末年始（12月31日・1月1日）,"{'note': {}, 'walk': '6', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3500,{},"['スペインバル・イタリアンバール', '居酒屋']"
58,g045639,ＮＯＳ ＯＲＧ＜ノス オルグ＞ ,35.659281,139.701578,http://mobile.gnavi.co.jp/shop/g045639/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/a2ybnumk0000/t_00cy.jpg,http://uds.gnst.jp/rest/img/a2ybnumk0000/t_00g7.jpg,月～木 18:00～翌2:00<BR>金・土 18:00～翌5:00<BR>日・祝日 17:00～23:00,不定休日あり,"{'note': {}, 'walk': '6', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",3000,{},"['お酒 その他', '居酒屋']"
59,gaxv404,オリエンタルビストロ アガリコ 渋谷店,35.659294,139.700203,http://mobile.gnavi.co.jp/shop/gaxv404/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9cbsggg60000/t_0008.jpg,{}, 17:00～翌5:00,年中無休,"{'note': {}, 'walk': '8', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,{},"['アジア・エスニック料理 その他', '野菜料理']"
60,gdh3200,個室 イタリアンバル オッティモ 渋谷駅前店,35.657131,139.702142,http://mobile.gnavi.co.jp/shop/gdh3200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/credz9um0000/t_000k.jpg,http://uds.gnst.jp/rest/img/credz9um0000/t_000n.jpg, ディナー：17:00～翌5:00,年中無休,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2980,{},"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
61,b963605,琉球・梅酒ダイニング てぃーだ 渋谷店,35.657347,139.701700,http://mobile.gnavi.co.jp/shop/b963605/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/nh8pw2kk0000/t_00qp.jpg,http://uds.gnst.jp/rest/img/nh8pw2kk0000/t_00l8.jpg,月～金 ランチ：11:00～15:00(L.O.14:30)<BR>土・日・祝 ランチ：11:30～17:00(L.O.16:30)<BR>月～木 ディナー：17:00～24:00(L.O.23:30)<BR>日 ディナー：16:30～23:30(L.O.23:00)<BR>金・土・祝前日 ディナー：17:00～翌5:00(L.O.4:30),※年末年始,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",3500,850,"['居酒屋', '沖縄料理']"
62,a889200,貸切パーティースペース ajito wonderdining 渋谷,35.654086,139.700033,http://mobile.gnavi.co.jp/shop/a889200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/byuk5nzk0000/t_00ed.jpg,http://uds.gnst.jp/rest/img/byuk5nzk0000/t_00eg.jpg,月～木 12:00～翌3:00(ドリンクL.O.2:30)<BR>金・土・祝前日 12:00～翌5:00(ドリンクL.O.4:30)<BR>日・祝日 12:00～24:00(ドリンクL.O.23:30)(予約受付時間に関しましても昼12時～承っております。お気軽にご連絡ください。  ※店内の雰囲気はこちら→https://goo.gl/maps/igbJ8),※年末年始（12月31日～1月4日）,"{'note': {}, 'walk': '7', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
63,ge8j601,渋谷 個室焼肉 BAKUBAKU ,35.657997,139.701750,http://mobile.gnavi.co.jp/shop/ge8j601/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ahssds0c0000/t_005a.jpg,http://uds.gnst.jp/rest/img/ahssds0c0000/t_001n.jpg,月～木 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30)<BR>金・土・祝前日 ディナー：17:00～翌3:00(L.O.2:00、ドリンクL.O.2:30)(食材の仕入れ状況により閉店が早まることがございます。)<BR>日・祝日 ディナー：16:00～24:00(L.O.23:00、ドリンクL.O.23:30)(日、祝日のみ16時よりOPEN♪),無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",3000,{},"['焼肉', {'@attributes': {'order': '1'}}]"
64,gae7004,完全個室 九州せごどん家 渋谷本店,35.654408,139.702819,http://mobile.gnavi.co.jp/shop/gae7004/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/8294stwe0000/t_00a5.jpg,http://uds.gnst.jp/rest/img/8294stwe0000/t_0038.jpg,金・祝前日 17:00～翌4:30(L.O.3:30、ドリンクL.O.4:00)<BR>土・日・祝 15:00～24:00(L.O.23:00、ドリンクL.O.23:30)<BR>月～木 17:00～24:00(L.O.23:00、ドリンクL.O.23:30),年中無休,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '西口'}",2980,1980,"['居酒屋', {'@attributes': {'order': '1'}}]"
65,ge6s700,個室ワインビストロ ぶんが ぶんが ～BUNGA BUNGA～ 渋谷店,35.656883,139.699331,http://mobile.gnavi.co.jp/shop/ge6s700/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ngsarpm80000/t_01e2.jpg,http://uds.gnst.jp/rest/img/ngsarpm80000/t_013i.jpg,月～木・日・祝日 16:00～24:00(L.O.23:30)<BR>金・土 16:00～翌3:00(L.O.2:30),年中無休,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3480,{},"['焼き鳥', {'@attributes': {'order': '1'}}]"
66,a236431,ALOHA BEER TERRACE Lotus ‐ロータス‐渋谷駅前店,35.657739,139.701872,http://mobile.gnavi.co.jp/shop/a236431/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/292wp2gx0000/t_002x.jpg,{}, 10:00～24:00(【↑ご予約可能時間↑】  予約コンシェルジュがご要望、ご予算や日程のご相談など随時受け付けております。お気軽にご相談ください。)<BR>月～日 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30),無,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2980,{},"['ダイニングバー', 'ビール']"
67,gc1r600,cafe ATLANTIS 【カフェ アトランティス】,35.662017,139.716172,http://mobile.gnavi.co.jp/shop/gc1r600/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/822a4t1x0000/t_004l.jpg,http://uds.gnst.jp/rest/img/822a4t1x0000/t_004m.jpg,月～金 ランチ：11:00～17:00<BR>土・日・祝日 ランチ：11:30～17:00<BR>月～木・日・祝日 ディナー：17:00～22:00<BR>金・土・祝前日 ディナー：17:00～23:00,無<BR>※※尚、パーティー・イベント等開催の場合は、誠に勝手ながら時間を変更させて頂きます。     事前に、お店までお問い合わせ下さい。,"{'note': {}, 'walk': '1', 'station': '表参道駅', 'line': '地下鉄銀座線', 'station_exit': 'A4番出口'}",5000,1000,"['イタリアン(イタリア料理)', 'パーティールーム・スペース']"
68,g694503,Itacica Ku ,35.653481,139.704000,http://mobile.gnavi.co.jp/shop/g694503/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2udr5w800000/t_005v.jpg,http://uds.gnst.jp/rest/img/2udr5w800000/t_005t.jpg, ランチ：11:30～14:30(L.O.14:00)、ディナー：17:30～24:00(L.O.23:00),不定休日あり<BR>※定休日は変更になる場合がございます。,"{'note': {}, 'walk': '1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '南口'}",5000,900,"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
69,gdxm300,渋谷 焼肉 バツマル東京 ,35.659269,139.701944,http://mobile.gnavi.co.jp/shop/gdxm300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/6uzb0cg20000/t_002i.jpg,{},土・日・祝 15:00～24:00<BR> ディナー・バー：24:00～翌5:00(L.O.4:00、ドリンクL.O.4:30)(12月11日～金土祝前日、30日、31日は朝5:00までOPEN!!  お気軽にお問い合わせください ■03-5728-6529)、24時間営業：( 【貸切利用は24時間オープン】)、16:00～24:00(【2016年始の営業】  1月5日 16:00～ ※1月1日～4日までは休業)<BR>月～金・祝前日 16:00～24:00,年中無休,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3500,{},"['焼肉', 'スペインバル・イタリアンバール']"
70,gea3500,カカアコ ダイニング＆バー ,35.669572,139.712678,http://mobile.gnavi.co.jp/shop/gea3500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9wab57n80000/t_0000.jpg,http://uds.gnst.jp/rest/img/9wab57n80000/t_0001.jpg, ランチ：11:00～15:00、ティー：15:00～17:30<BR>火～土 ディナー：18:00～23:00(L.O.22:00)<BR>日・祝日 ディナー：18:00～22:00(L.O.21:00),毎週月曜日,"{'note': {}, 'walk': '7', 'station': '原宿駅', 'line': 'ＪＲ', 'station_exit': '竹下口'}",2000,1000,"['ハワイアン料理', 'パーティールーム・スペース']"
71,a236411,個室Private Dining 美の邸（Vino－tei） 渋谷駅前店,35.657719,139.701897,http://mobile.gnavi.co.jp/shop/a236411/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/r3x7aa2s0000/t_008m.jpg,{}, 10:00～24:00(【↑ご予約可能時間↑】  予約コンシェルジュがご要望、ご予算や日程のご相談など随時受け付けております。お気軽にご相談ください。)<BR>月～日 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30),※元日,"{'note': {}, 'walk': '3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2480,{},"['しゃぶしゃぶ', '居酒屋']"
72,g285100,渋谷貸切パーティーラウンジ JEEKAHN’S（ジーカンズ）,35.655128,139.698636,http://mobile.gnavi.co.jp/shop/g285100/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/6tr5rgcj0000/t_004j.jpg,http://uds.gnst.jp/rest/img/6tr5rgcj0000/t_004k.jpg,月～日・祝前日・祝日 9:00～23:00(【年中無休】  貸切パーティはお客様のご希望のお時間・ご予算に合わせてプランニングが可能です♪ご予約電話受付対応は12時からとなります。),無<BR>※パーティーご予約・お問合わせ TEL：03-3463-5555,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3500,2500,"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
73,gdgx200,BOMA TOKYO ,35.657617,139.700039,http://mobile.gnavi.co.jp/shop/gdgx200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1ch6xc7z0000/t_0000.jpg,http://uds.gnst.jp/rest/img/1ch6xc7z0000/t_0001.jpg, 11:00～翌1:00(L.O.22:30、ドリンクL.O.24:30)、ランチ：11:00～16:00、カフェ：16:00～18:00、ディナー：18:00～翌1:00(L.O.22:30、ドリンクL.O.24:30),年中無休,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,980,"['ダイニングバー', 'パーティールーム・スペース']"
74,a788304,Resort Dining ‐ロータスガーデン‐ 表参道駅前店,35.659986,139.714617,http://mobile.gnavi.co.jp/shop/a788304/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/a92831yf0000/t_003f.jpg,{},月～日 ランチ：11:00～17:00(L.O.17:00)<BR>月～日 ディナー：17:00～23:00(L.O.22:30),年中無休,"{'note': {}, 'walk': '1', 'station': '表参道駅', 'line': '地下鉄千代田線', 'station_exit': 'B1番出口'}",2500,980,"['タイ料理', 'アジア・エスニック料理 その他']"
75,gdxm301,BATSUMARU TOKYO,35.659269,139.701944,http://mobile.gnavi.co.jp/shop/gdxm301/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/hs8hbc7j0000/t_004p.jpg,{},月～金・祝前日 16:00～24:00(L.O.23:00、ドリンクL.O.23:30)<BR>土・日・祝 15:00～24:00(L.O.23:00、ドリンクL.O.23:30),年中無休,"{'note': {}, 'walk': '5', 'station': '渋谷駅', 'line': '地下鉄副都心線', 'station_exit': '13番出口'}",3500,{},"['焼肉', 'スペインバル・イタリアンバール']"
